71,"Reitmans Department Store","1309 Carling Ave.","Westgate Shopping Centre","OTTAWA","ON",518
1083,"Reitmans Department Store","1381 Regent Street, Unit #H-002","Regent Mall,","FREDERICTON","NB",519
1084,"Reitmans Department Store","32700 South Fraser Way, Unit #55","West Oaks Mall,","ABBOTSFORD","BC",522
1085,"Reitmans Department Store","5710 - 24th Street","First Pro North Okanagan Centre,","VERNON","BC",525
1086,"Reitmans Department Store","2050 Prince of Wales Drive","First Pro East Regina Power Centre,","REGINA","SK",524
1087,"Reitmans Department Store","1900 Innes Road, Unit 30","Innes Centre,","GLOUCESTER","ON",518
1088,"Reitmans Department Store","3161 Greenbank, Unit #7","RioCan Market Place,","NEPEAN","ON",518
1089,"Reitmans Department Store","3712 Mayor Magrath Drive S.","First Pro Southbridge Centre","LETHBRIDGE","AB",521
1090,"Reitmans Department Store","10821 - 102 Avenue, Unit #7","RioCan Centre Grande Prairie,","GRANDE PRAIRIE","AB",523
1091,"Reitmans Department Store","493 Norwich Avenue, Unit 105","First Pro Woodstock Centre,","WOODSTOCK","ON",504
1092,"Reitmans Department Store","1592 Regent Ave. W.","Crossroads Station S.C.","WINNIPEG","MB",503
1095,"Reitmans Department Store","1405 Harmony Road N. RR2","First Pro Harmony Shopping Centre,","OSHAWA","ON",507
1098,"Reitmans Department Store","6631 Island Highway North","Woodgrove Centre","NANAIMO","BC",526
1099,"Reitmans Department Store","RR7 - 900 Gibsons Way, Unit 15","Sunnycrest Mall,","GIBSONS","BC",522
1101,"Reitmans Department Store","1899 Brock Road","First Pro Parkway Centre,","PICKERING","ON",507
1102,"Reitmans Department Store","2625B Weston Road Unit #10","First Pro Crossroads Centre,","NORTH YORK","ON",537
1105,"Reitmans Department Store","210 North Service Road West","Oakville Town Centre II,","OAKVILLE","ON",548
1107,"Reitmans Department Store","1927 - 99th, Street N.W.","South Edmonton Common,","EDMONTON","AB",523
1108,"Reitmans Department Store","18170 Yonge Street, RR1, Unit A4","Green Lane Centre,","NEWMARKET","ON",507
1109,"Reitmans Department Store","1363 Woodroffe Avenue, Unit D","College Square,","NEPEAN","ON",518
1110,"Reitmans Department Store","4777 - 130 Ave. S. E., Unit 14","First Pro Calgary,","CALGARY","AB",521
1111,"Reitmans Department Store","96 Campsite Road, Unit 36","First Pro Spruce Grove Centre,","SPRUCE GROVE","AB",523
1113,"Reitmans Department Store","13804 - 40th Street, Unit 5","First Pro Edmonton North East,","EDMONTON","AB",523
1114,"Reitmans Department Store","21 Merchant Drive, Unit 400","First Pro Pearl Gate Centre,","MOUNT PEARL","NL",549
1115,"Reitmans Department Store","1108C Pembroke Street East","First Pro Pembroke,","PEMBROKE","ON",518
1118,"Reitmans Department Store","173 North Queen Street,","First Pro Queens Square Centre,","ETOBICOKE","ON",501
1119,"Reitmans Department Store","114 Woodlawn Rd. Unit #8","Staples Plaza,","DARTMOUTH","NS",519
1120,"Reitmans Department Store","880 The Parkway, Unit 1","Parkway Centre,","PETERBOROUGH","ON",507
1122,"Reitmans Department Store","4515 Dundas Street, Unit #B8","First Pro Burlington Centre,","BURLINGTON","ON",548
1123,"Reitmans Department Store","795 Milner Avenue, Unit 3","First Pro Morningside Centre,","SCARBOROUGH","ON",537
1124,"Reitmans Department Store","800 - 15th Street East, Unit 520","Cornerstone Prince Albert,","PRINCE ALBERT","SK",527
1125,"Reitmans Department Store","3201 - 13th Avenue SE","Southview Centre,","MEDICINE HAT","AB",521
1126,"Reitmans Department Store","8888 Country Hills Blvd. N. W.","Royal Oak Centre,","CALGARY","AB",521
1127,"Reitmans Department Store","915 Leila Avenue, Unit 3","Garden City,","WINNIPEG","MB",503
1128,"Reitmans Department Store","201 Southbridge Drive, Unit 315","Cornerstone Okotoks,","OKOTOKS","AB",521
1129,"Reitmans Department Store","3950 Grand Park Drive, Unit F3","RioCan Grand Park,","MISSISSAUGA","ON",501
1130,"Reitmans Department Store","3625 Shaganappi Trail N.W., Unit F005C","Market Mall,","CALGARY","AB",521
1131,"Reitmans Department Store","300 King George Road, Unit 130B","Brantford Mall,","BRANTFORD","ON",548
1132,"Reitmans Department Store","90 Consumers Drive, Unit 3","First Westmorland Shopping Centre,","SAINT JOHN","NB",519
1133,"Reitmans Department Store","50 McEwan Drive East, Unit J5","First Pro Bolton,","BOLTON","ON",501
1134,"Reitmans Department Store","36 Chilkoot Way, Unit 140","Chilkoot Centre","WHITEHORSE","YT",525
1135,"Reitmans Department Store","130 Country Village Road NE, Unit 423","Coventry Hills Centre,","CALGARY","AB",521
1136,"Reitmans Department Store","2181 Steeles Ave. W, Building B","RioCan Marketplace,","NORTH YORK","ON",537
1137,"Reitmans Department Store","20202 - 66th Avenue, Unit 390","First Pro Langley","LANGLEY","BC",522
1138,"Reitmans Department Store","6007 Southbridge Avenue, Unit 105","First Pro Prince George,","PRINCE GEORGE","BC",525
1139,"Reitmans Department Store","4023 Rochdale Blvd","First Pro Regina North Centre,","REGINA","SK",524
1140,"Reitmans Department Store","8701 - 94th Street, Unit 117","Cornerstone Fort Saskatchewan,","FORT SASKATCHEWAN","AB",523
1141,"Reitmans Department Store","607 Grand Avenue West","Thames-Lea Plaza,","CHATHAM","ON",504
1142,"Reitmans Department Store","776 Sackville Drive","Downsview Plaza,","LOWER SACKVILLE","NS",519
1143,"Reitmans Department Store","7155 Kingsway, Unit 135","Highgate Village,","BURNABY","BC",522
1144,"Reitmans Department Store","370 Stone Road West, Unit 12","Stone Square Shopping Centre,","GUELPH","ON",548
1145,"Reitmans Department Store","1250 Steeles Avenue East,","Hwy 401 & James Snow Parkway,","MILTON","ON",548
1146,"Reitmans Department Store","1599 Marcus Drive, Unit 3","New Millenium Centre,","SUDBURY","ON",507
1147,"Reitmans Department Store","1400 Ottawa Street S., Unit A-6","Sunrise Shopping Centre,","KITCHENER","ON",548
1148,"Reitmans Department Store","1067 Ontario Street","Festival Market Place,","STRATFORD","ON",548
1149,"Reitmans Department Store","950 -19800 Lougheed Highway","Meadowtown Centre,","PITT MEADOWS","BC",522
1150,"Reitmans Department Store","264 Millenium Parkway, Unit 8","Belleville Wal-Mart Centre,","BELLEVILLE","ON",507
1152,"Reitmans Department Store","5309 Discovery Way","Leduc Common,","LEDUC","AB",523
1153,"Reitmans Department Store","6320 - 50th Avenue, #24","Red Deer Village,","RED DEER","AB",521
1154,"Reitmans Department Store","201 - 1st Ave. S., #22A","Midtown Plaza,","SASKATOON","SK",527
1155,"Reitmans Department Store","433 Thatcher Drive E","Thatcher Crossing,","MOOSE JAW","SK",524
1156,"Reitmans Department Store","4303 - 50th Street, Unit B","Cold Lake,","COLD LAKE","AB",523
1157,"Reitmans Department Store","2945 Jacklin Road, Unit 182","Canwest Shopping Centre,","VICTORIA","BC",526
1159,"Reitmans Department Store","99 Douglastown Blvd.","Miramichi Power Centre","MIRAMICHI","NB",519
1161,"Reitmans Department Store","1969 - 16th Street East","First Pro Owen Sound","OWEN SOUND","ON",507
1162,"Reitmans Department Store","640A O'Brien Road","RioCan Renfrew","RENFREW","ON",518
1163,"Reitmans Department Store","960 Brookdale Avenue","Brookdale Mall,","CORNWALL","ON",518
1167,"Reitmans Department Store","923 18th Street North,","Corral Centre,","BRANDON","MB",503
1169,"Reitmans Department Store","7260 Market Crossing","Marine Way Crossing,","BURNABY","BC",522
1170,"Reitmans Department Store","1500 Main Street SW","Cornerstone Slave Lake,","SLAVE LAKE","AB",523
1171,"Reitmans Department Store","1020Â Manitoba Ave","Selkirk Crossing","SELKIRK","MB",503
1172,"Reitmans Department Store","930 St.Anne Street","St. Anne Street Plaza,","BATHURST","NB",519
1173,"Reitmans Department Store","20 New Pine Grove","Smart Centres Bridgewater,","BRIDGEWATER","NS",519
1174,"Reitmans Department Store","518 Great Northern Road","Great Northern Road ""Sault Centre""","SAULT STE MARIE","ON",507
1175,"Reitmans Department Store","11698 Sarcee Trail NW","Beacon Hill,","CALGARY","AB",521
1176,"Reitmans Department Store","19 Riedal Street","Clearwater Landing","FORT MCMURRAY","AB",523
1177,"Reitmans Department Store","370 Broadway East","Kingsgate Mall","VANCOUVER","BC",522
1178,"Reitmans Department Store","500 Park Royal South","Park Royal S.C.","WEST VANCOUVER","BC",522
1179,"Reitmans Department Store","7488 King George Hwy Unit 350","Kings Cross","SURREY","BC",522
1180,"Reitmans Department Store","2352 Sissons Drive #11","Royal Plains","PORTAGE LA PRAIRIE","MB",503
1181,"Reitmans Department Store","77 Hector Gate","Dartmouth Crossing","DARTMOUTH","NS",519
1183,"Reitmans Department Store","363 Kent Street W #350","Kawartha Lakes Centre","LINDSAY","ON",507
1184,"Reitmans Department Store","2929 Barnet Highway #2219","Coquitlam Centre","COQUITLAM","BC",522
1185,"Reitmans Department Store","1168 Prospect Street","Fredericton Mall","FREDERICTON","NB",519
1186,"Reitmans Department Store","12463 88th Avenue #10","Smart Centres Surrey West","SURREY","BC",522
1187,"Reitmans Department Store","2180 Rymal Road East #107","Smart Centres Hamilton SE","HANNON","ON",548
1188,"Reitmans Department Store","2388 4th Ave W",,"VANCOUVER","BC",522
1189,"Reitmans Department Store","3527 Wyecroft Road","RioCan Centre Burloak","OAKVILLE","ON",548
1190,"Reitmans Department Store","801 Victoria Street","Victoria Street Plaza","EDMUNDSTON","NB",519
1191,"Reitmans Department Store","3210 Monarch Drive, Unit 2","Westridge Place,","ORILLIA","ON",507
1192,"Reitmans Department Store","550 Terminal Avenue","Ottawa Trainyards","OTTAWA","ON",518
1193,"Reitmans Department Store","10775 Leslie Street","Elgin Mills Crossin","RICHMOND HILL","ON",537
1194,"Reitmans Department Store","560 Laval Drive","Smart Centres Oshawa South","OSHAWA","ON",507
1196,"Reitmans Department Store","20159 88th Avenue","Village Thunderbird Ctr","LANGLEY","BC",522
1197,"Reitmans Department Store","210 Cornerstone 6700-46 Street","Cornerstone Olds","OLDS","AB",521
1198,"Reitmans Department Store","15 First Commerce Drive","Smart Centres Aurora","AURORA","ON",507
1199,"Reitmans Department Store","1600-15th Ave","Parkwood Place","PRINCE GEORGE","BC",525
1200,"Reitmans Department Store","3170 Tillicum Road","Tillicum Mall","VICTORIA","BC",526
1201,"Reitmans Department Store","1946 38th Ave NW","RioCan Meadows","EDMONTON","AB",523
1202,"Reitmans Department Store","105J-100 Ranch Market","Ranch Market","STRATHMORE","AB",521
1203,"Reitmans Department Store","2015 Parkedale Avenue","Smart Centres Brockville","BROCKVILLE","ON",518
1204,"Reitmans Department Store","3011 Clarence Avenue S","Smart Centres Saskatoon","SASKATOON","SK",527
1205,"Reitmans Department Store","150 Broadway Street E","Crossroads Yorkton","YORKTON","SK",524
1206,"Reitmans Department Store","85 Damascus Road","Bedford Commons","BEDFORD","NS",519
1207,"Reitmans Department Store","140 Wade Rd","Smart Centres Truro","TRURO","NS",519
1210,"Reitmans Department Store","Smart Centres Stouffville",,"STOUFFVILLE","ON",507
1211,"Reitmans Department Store","130 Starrs Road","Starrs Road Plaza","YARMOUTH","NS",519
1212,"Reitmans Department Store","2130 Louie Drive","Westbank Power Centre","WESTBANK","BC",525
1213,"Reitmans Department Store","3019 26th Ave N.","Smart Centres Lethbridge North","LETHBRIDGE","AB",521
1214,"Reitmans Department Store","1900 Eglinton Avenue E","Smart Centres Eglinton","SCARBOROUGH","ON",537
1216,"Reitmans Department Store","Freson Centre",,"PEACE RIVER","AB",523
1217,"Reitmans Department Store","Harden Hawkesbury",,"HAWKESBURY","ON",518
2200,"RW & CO","221 Glendale Ave., Unit #49B","Pen Centre","ST CATHARINES","ON",548
2201,"RW & CO","100 Anderson Rd. SE. Unit #82","South Centre Mall","CALGARY","AB",521
2202,"RW & CO","11100 - 51st Avenue, Unit 336","Southgate S.C.,","EDMONTON","AB",523
2203,"RW & CO","1240 Guildford Town Centre","Guildford Town Centre,","SURREY","BC",522
2204,"RW & CO","3147 Douglas St., Unit #165/171","Mayfair Sh. Ctre,","VICTORIA","BC",526
2205,"RW & CO","477 Paul St., Unit #P001","Champlain Place,","DIEPPE","NB",519
2206,"RW & CO","1680 Richmond St. Unit #L129/l130A","Masonville Place,","LONDON","ON",504
2207,"RW & CO","700 West Georgia St., Unit #D8-52","Pacific Centre,","VANCOUVER","BC",522
2210,"RW & CO","1105 Wellington Rd., Unit #187/189","White Oaks Mall,","LONDON","ON",504
2211,"RW & CO","1 Promenade Circle, Unit #126","The Promenade,","THORNHILL","ON",537
2218,"RW & CO","4700 Kingsway - # 2119","Metropolis at Metrotown,","BURNABY","BC",522
2220,"RW & CO","100 City Centre Drive","Square One S.C.","MISSISSAUGA","ON",501
2221,"RW & CO","6631 Island Highway N. - #117","Woodgrove Centre,","NANAIMO","BC",526
2222,"RW & CO","3401 Dufferin St. Unit #21,","Yorkdale S.C.","NORTH YORK","ON",537
2223,"RW & CO","6455 MacLeod Trail S.Suite #106","Chinook Centre","CALGARY","AB",521
2224,"RW & CO","999 Upper Wentworth St.","Limeridge Mall","HAMILTON","ON",548
2225,"RW & CO","945 Gardiners Rd., Unit #L-26B","Cataraqui Town Centre,","KINGSTON","ON",518
2226,"RW & CO","260 Yonge St., Unit #N122","Toronto Eaton Centre,","TORONTO","ON",537
2227,"RW & CO","1800 Sheppard Ave. E., Unit #123A","Fairview Mall,","NORTH YORK","ON",537
2229,"RW & CO","2929 Barnet Highway, Unit #2822","Coquitlam Centre,","COQUITLAM","BC",522
2230,"RW & CO","50 Rideau Street, Unit #225","Rideau Centre,","OTTAWA","ON",518
2231,"RW & CO","7001 Mumford Road, Unit 148","Halifax Shopping Centre","HALIFAX","NS",519
2232,"RW & CO","300 Borough Drive, #19A","Scarborough Town Centre,","SCARBOROUGH","ON",537
2233,"RW & CO","769 Park Royal North","Park Royal Mall - North Building","WEST VANCOUVER","BC",522
2234,"RW & CO","3100 Howard Avenue","Devonshire Mall","WINDSOR","ON",504
2235,"RW & CO","900 Maple Ave.","Mapleview Centre","BURLINGTON","ON",548
2236,"RW & CO","509 Bayfield St.","Georgian Mall","BARRIE","ON",507
2238,"RW & CO","1000 Fort William Rd","Intercity Shopping Centre","THUNDER BAY","ON",503
2239,"RW & CO","9350 Yonge Street","Hillcrest Mall","RICHMOND HILL","ON",537
2241,"RW & CO","1164 Robson Street",,"VANCOUVER","BC",522
2242,"RW & CO","519 Westmorland Rd.","McAllister Place","SAINT JOHN","NB",519
2244,"RW & CO","2271 Harvey Ave., Unit 1530","Orchard Park Shopping Centre,","KELOWNA","BC",525
2247,"RW & CO","25 Peel Centre Dr #107","Bramalea City Centre,","BRAMPTON","ON",501
2248,"RW & CO","355 Hespeler Rd #248","Cambridge Centre","CAMBRIDGE","ON",548
2249,"RW & CO","435 Stone Rd W #Z9","Stone Road Mall","GUELPH","ON",548
2250,"RW & CO","5000 Highway 7 #316A","Markville Shopping Centre,","MARKHAM","ON",537
2251,"RW & CO","17600 Yonge St #E8","Upper Canada Mall","NEWMARKET","ON",507
2252,"RW & CO","5100 Erin Mills Parkway #R130","Erin Mills Town Centre","MISSISSAUGA","ON",501
2253,"RW & CO","2960 Kingsway Drive","Fairview Park Mall","KITCHENER","ON",548
2255,"RW & CO","48 Kenmount Road","Avalon Mall","ST. JOHN'S","NL",549
2256,"RW & CO","1381 Regent Street","Regent Mall","FREDERICTON","NB",519
2257,"RW & CO","2525-36th Street NE","Sunridge Mall","CALGARY","AB",521
2259,"RW & CO","16041 24th Avenue","Grandview Corners","SURREY","BC",522
2260,"RW & CO","1225 St-Mary's Rd","St-Vital Centre","WINNIPEG","MB",503
2263,"RW & CO","4900, Molly Banister Drive,","Bower Place","RED DEER","AB",521
2264,"RW & CO","109th Street & Princess elizabeth Ave","Kinsway Garden Mall","EDMONTON","AB",523
2265,"RW & CO","Crossiron Mills",,"ROCKY VIEW","AB",521
2266,"RW & CO","11801 100th ST","Prairie Mall","GRANDE PRAIRIE","AB",523
2267,"RW & CO","550 King St. North","Conestoga Mall","WATERLOO","ON",548
2268,"RW & CO","6551 No. 3 Road",,"RICHMOND","BC",522
3517,"SMART SET","240 Leighland Avenue","Oakville Place","OAKVILLE","ON",548
3523,"SMART SET","465 University Ave.","Belvedere Plaza,","CHARLOTTETOWN","PE",519
3526,"SMART SET","777 Guelph Line","Burlington Mall","BURLINGTON","ON",548
4002,"ADDITION-ELLE","477, Paul Street, C-010B","Champlain Place,","DIEPPE","NB",519
4028,"ADDITION-ELLE","999 Upper Wentworth Street","Limeridge Mall","HAMILTON","ON",548
4029,"ADDITION-ELLE / Off Site","5100, Erin Mills Parkway","Erin Mills Town Centre","MISSISSAUGA","ON",501
4036,"ADDITION-ELLE / Off Site","100, City Centre Drive, #2-214","Square One Shopping Centre","MISSISSAUGA","ON",501
4038,"ADDITION-ELLE","3100, Howard Avenue, #H-6","Devonshire Mall","WINDSOR","ON",504
4039,"ADDITION-ELLE","100, Bayshore Drive, #BB4/5","Bayshore Shopping Centre,","NEPEAN","ON",518
4041,"ADDITION-ELLE","2960, Kingsway Drive, #K1-C","Fairview Park S. C.","KITCHENER","ON",548
4045,"ADDITION-ELLE","900, Maple Avenue, #B29","Mapleview Centre,","BURLINGTON","ON",548
4047,"ADDITION-ELLE","25, Peel Centre Drive, #158","Bramalea City Centre,","BRAMPTON","ON",501
4048,"ADDITION-ELLE / Off Site","221, Glendale Avenue, #68","The Pen Centre,","ST CATHARINES","ON",548
4052,"ADDITION-ELLE / Off Site","1485, Portage Avenue, #133","Polo Park Shopping Centre,","WINNIPEG","MB",503
4053,"ADDITION-ELLE","2102, 11th Avenue, #TT16","Cornwall Centre,","REGINA","SK",524
4054,"ADDITION-ELLE / Off Site","201 - 1st Ave. S., #T3","Midtown Plaza,","SASKATOON","SK",527
4056,"ADDITION-ELLE","109th Street & Princess Elizabeth Ave","Kingsway Garden Mall","EDMONTON","AB",523
4057,"ADDITION-ELLE","6455, MacLeod Trail South, #63B/65","Chinook Centre","CALGARY","AB",521
4058,"ADDITION-ELLE / Off Site","8882 170th Street, #219","West Edmonton Mall","EDMONTON","AB",523
4059,"ADDITION-ELLE","3625, Shaganappi Trail N.W.","Market Mall","CALGARY","AB",521
4064,"ADDITION-ELLE","1644, Hillside Avenue, #71B","Hillside Centre,","VICTORIA","BC",526
4065,"ADDITION-ELLE","1373 Guildford Town Centre,","Guildford Town Centre,","SURREY","BC",522
4068,"ADDITION-ELLE","1644, Hillside Avenue, #82B","Hillside Centre,","VICTORIA","BC",526
4073,"ADDITION-ELLE / Off Site","132 Yonge Street",,"TORONTO","ON",537
4074,"ADDITION-ELLE","11801 - 100th St., Unit #290","Prairie Mall,","GRANDE PRAIRIE","AB",523
4076,"ADDITION-ELLE","1300 St. Peter Ave","Place Bathurst Mall","BATHURST","NB",519
4500,"ADDITION-ELLE","95, Aberdeen Avenue, Unit 3","First Pro Stavanger Centre,","ST. JOHN'S","NL",549
4501,"ADDITION-ELLE","90, Consumers Drive, Unit 2","First Westmorland Shopping Centre,","SAINT JOHN","NB",519
4502,"ADDITION-ELLE","212 Chain Lake Drive, Unit 5","First Pro Bayer's Lake P.C.","HALIFAX","NS",519
4516,"ADDITION-ELLE","420, Vansickle Road, Unit 5","First Pro Garden City Centre,","ST CATHARINES","ON",548
4517,"ADDITION-ELLE","140, Kingston Road East, Unit K1","Durham Centre,","AJAX","ON",507
4518,"ADDITION-ELLE","498 Bayfield St. N., Unit B2","First Pro Baystone Centre,","BARRIE","ON",507
4519,"ADDITION-ELLE","94, Fanshawe Park Road East","Richmond North Centre","LONDON","ON",504
4520,"ADDITION-ELLE","6, Lebovic Avenue, Unit 3","Eglinton Town Centre","SCARBOROUGH","ON",537
4521,"ADDITION-ELLE","180, Shirreff Avenue","Century Centre Plaza,","NORTH BAY","ON",507
4522,"ADDITION-ELLE","7575, Weston Road, Unit 115","Colossus Centre","WOODBRIDGE","ON",501
4523,"ADDITION-ELLE","5985, Rodeo Drive, No. 7","Heartland Town Centre,","MISSISSAUGA","ON",501
4524,"ADDITION-ELLE","46, Pinebush Road, Unit 3","First Pro Cambridge Power Centre","CAMBRIDGE","ON",548
4525,"ADDITION-ELLE","1555, Talbot Rd, Phase 2","Windsor Crossing Premium Outlets","WINDSOR","ON",504
4526,"ADDITION-ELLE","821, Golf links Road, Unit 6","Meadowlands Power Centre,","ANCASTER","ON",548
4527,"ADDITION-ELLE","2214, Bank Street, Unit 121","South Keys Shopping Centre,","OTTAWA","ON",518
4529,"ADDITION-ELLE","2280, City Park Drive, Unit 8","Silver City Centre,","OTTAWA","ON",518
4530,"ADDITION-ELLE","1486, LaSalle Blvd., Unit #K","LaSalle Square,","SUDBURY","ON",507
4531,"ADDITION-ELLE","40, Great Lakes Drive, Unit 101","Trinity Common,","BRAMPTON","ON",501
4532,"ADDITION-ELLE","1585, Kenaston Blvd., Unit 4","First Pro Kenaston Place,","WINNIPEG","MB",503
4533,"ADDITION-ELLE","3724 Mayor Magrath Dr. S. Bld. F","First Pro Southbridge Centre","LETHBRIDGE","AB",521
4534,"ADDITION-ELLE","500-303 Shawville Bl. S.E., Building 2C","Shawnessy Town Centre","CALGARY","AB",521
4535,"ADDITION-ELLE","2038-99th,Street N.W.","South Edmonton Common,","EDMONTON","AB",523
4536,"ADDITION-ELLE","101, Schoolhouse Street, #240","Lougheed Super Centre,","COQUITLAM","BC",522
4537,"ADDITION-ELLE","20070, Langley Bypass, Unit 30","Langley Power Centre,","LANGLEY","BC",522
4538,"ADDITION-ELLE","6631, Island Hwy N., Unit 154","Woodgrove Centre","NANAIMO","BC",526
4539,"ADDITION-ELLE","3311 - 8th Street East #2","Circle Centre Mall,","SASKATOON","SK",527
4541,"ADDITION-ELLE","1405 Harmony Road N. RR2, Unit 3","First Pro Harmony Shopping Centre,","OSHAWA","ON",507
4543,"ADDITION-ELLE","117 Trinity Drive, Unit 5","Wheeler Park Power Centre,","MONCTON","NB",519
4545,"ADDITION-ELLE","13654 - 137th Avenue N.W.","Skyview Power Centre,","EDMONTON","AB",523
4546,"ADDITION-ELLE","1363 Woodroffe Avenue, Unit E","College Square,","NEPEAN","ON",518
4547,"ADDITION-ELLE","18166 Yonge Street, RR1, Unit A9","Green Lane Centre,","NEWMARKET","ON",507
4548,"ADDITION-ELLE","3647 Portage Avenue, Unit 100","First Pro Assiniboine","WINNIPEG","MB",503
4552,"ADDITION-ELLE","1500 Banks Road, Unit 104","Central Park,","KELOWNA","BC",525
4553,"ADDITION-ELLE","5683 Signal Hill Centre S.W.","Signal Hill Centre,","CALGARY","AB",521
4554,"ADDITION-ELLE","3091 - 152nd Street, Unit #310","South Point Exchange,","SURREY","BC",522
4556,"ADDITION-ELLE","6007 Southridge Avenue, Unit 105","First Pro Prince George,","PRINCE GEORGE","BC",525
4558,"ADDITION-ELLE","322 Mayfield Common,N.W","Mayfield Common,","EDMONTON","AB",523
4559,"ADDITION-ELLE","910 -19800 Lougheed Highway","Meadowtown Centre,","PITT MEADOWS","BC",522
4560,"ADDITION-ELLE","264 Millenium Parkway, Unit 7","Belleville Wal-Mart Centre,","BELLEVILLE","ON",507
4562,"ADDITION-ELLE","4210 Innes Road","Trinity Crossing","ORLEANS","ON",518
4563,"ADDITION-ELLE","379 Main Street Unit 3C","Thunder Centre","THUNDER BAY","ON",503
4564,"ADDITION-ELLE","1592 Regent Ave. W., Unit 5","Crossroads Station Shopping Centre,","WINNIPEG","MB",503
4565,"ADDITION-ELLE","7233 -122nd Street","Strawberry Hill,","SURREY","BC",522
4566,"ADDITION-ELLE","173 North Queen Street, Unit 1","Smart Centres Queens Square,","ETOBICOKE","ON",501
4569,"ADDITION-ELLE","32700 South Fraser Way, Unit 60","West Oaks Mall,","ABBOTSFORD","BC",522
4570,"ADDITION-ELLE","2401B Millstream Road, Unit 121","Millstream Village,","VICTORIA","BC",526
4571,"ADDITION-ELLE","7302 Market Crossing, Unit 1","Marine Way Market","BURNABY","BC",522
4572,"ADDITION-ELLE","2004 50th Avenue Unit 111","Southpointe Common","RED DEER","AB",521
4573,"ADDITION-ELLE","518 Great Northern Road, Unit 4","Great Northern Road ""Sault Centre","SAULT STE MARIE","ON",507
4574,"ADDITION-ELLE","518 Lawrence Ave W #19","Lawrence Plaza","NORTH YORK","ON",537
4575,"ADDITION-ELLE","500 Park Royal S","Park Royal S.C.","WEST VANCOUVER","BC",522
4576,"ADDITION-ELLE","640 Queenstone Rd","Queenston Place","HAMILTON","ON",548
4577,"ADDITION-ELLE","30 Kenmount Rd","Avalon Mall","ST. JOHN'S","NL",549
4578,"ADDITION-ELLE","1168 Prospect Street","Fredericton Mall","FREDERICTON","NB",519
4579,"ADDITION-ELLE","445 St. Albert Road","St. Albert Square","ST ALBERT","AB",523
4580,"ADDITION-ELLE","690 Gardiners Road, Unit B6","Rio Can Centre Kingston II","KINGSTON","ON",518
4581,"ADDITION-ELLE","3527 Wyecroft Road, Unit K8","Rio Can Centre Burloak","OAKVILLE","ON",548
4582,"ADDITION-ELLE","1230 Wellington Road","Wellington Common","LONDON","ON",504
4583,"ADDITION-ELLE","560 Laval Drive","Smart Centres Oshawa South","OSHAWA","ON",507
4584,"ADDITION-ELLE","550 Terminal Avenue","Ottawa Trainyards","OTTAWA","ON",518
4585,"ADDITION-ELLE","900 Lansdowne street west unit 003","Parkway Centre","PETERBOROUGH","ON",507
4586,"ADDITION-ELLE","3105 Argentia Road","Smart Centres Westgate","MISSISSAUGA","ON",501
